Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,Attribute17,Attribute18,Attribute19,Attribute20,Attribute21,Attribute22,Attribute23
2010-09-13,32,2.7,18.9,0.0,4.4,10.7,SE,31.0,NNW,N,7.0,7.0,56.0,32.0,1029.5,1025.6,1.0,1.0,12.0,18.0,No,No
2010-09-26,32,6.4,23.6,0.0,3.2,11.0,SW,43.0,S,SW,28.0,30.0,51.0,46.0,1023.6,1020.6,1.0,1.0,18.4,22.4,No,No
2010-09-29,32,14.9,29.7,0.0,7.2,9.3,,,ENE,S,20.0,22.0,31.0,21.0,1018.3,1013.0,5.0,3.0,21.0,28.3,No,No
2010-10-13,32,5.9,23.4,0.0,6.0,11.4,SSW,50.0,SSW,WSW,15.0,28.0,46.0,38.0,1018.7,1015.8,0.0,1.0,17.0,21.6,No,No
2010-10-15,32,8.5,24.0,0.0,6.0,11.5,E,50.0,E,E,31.0,26.0,38.0,17.0,1027.4,1022.3,1.0,2.0,15.5,23.0,No,No
2010-10-16,32,11.2,26.8,0.0,7.8,11.9,E,57.0,ENE,E,28.0,13.0,35.0,15.0,1024.3,1019.5,0.0,0.0,19.1,26.3,No,No
2010-10-28,32,14.1,20.4,4.2,5.0,8.1,SW,57.0,SSW,SW,43.0,39.0,40.0,37.0,1012.3,1013.7,3.0,3.0,17.7,19.6,Yes,No
2010-11-06,32,7.2,23.0,0.0,6.4,12.3,W,41.0,SSW,W,22.0,28.0,39.0,41.0,1018.5,1015.6,3.0,1.0,19.9,21.2,No,No
2010-12-04,32,5.8,23.3,0.0,5.8,11.3,WSW,48.0,SW,WSW,17.0,28.0,45.0,41.0,1009.6,1006.3,3.0,5.0,19.2,22.2,No,No
2010-12-15,32,15.4,31.1,0.0,10.4,11.8,E,48.0,E,E,26.0,13.0,39.0,15.0,1015.6,1010.9,5.0,6.0,21.1,30.4,No,No
2010-12-26,32,19.9,36.9,0.0,17.0,13.2,E,98.0,ENE,E,43.0,31.0,46.0,23.0,1011.1,1007.8,0.0,1.0,25.8,35.6,No,No
2010-12-27,32,21.1,40.7,0.0,16.0,11.9,E,65.0,NE,WSW,31.0,24.0,28.0,22.0,1005.8,1002.2,2.0,5.0,32.4,36.8,No,No
2011-01-01,32,17.2,36.8,0.0,10.2,13.2,ESE,63.0,ESE,ESE,20.0,24.0,40.0,17.0,1011.8,1007.6,0.0,1.0,24.9,36.2,No,No
2011-01-13,32,20.0,36.4,0.0,12.0,12.2,SSW,54.0,N,SW,20.0,30.0,21.0,50.0,997.1,997.8,1.0,1.0,33.5,28.3,No,No
2011-02-13,32,17.8,33.7,0.0,11.6,11.6,E,52.0,ENE,ENE,37.0,19.0,43.0,25.0,1017.5,1012.5,3.0,1.0,24.3,32.8,No,No
2011-03-08,32,18.1,31.4,0.0,7.8,11.6,SW,41.0,E,SW,15.0,30.0,42.0,36.0,1013.6,1010.6,0.0,1.0,23.3,29.6,No,No
2011-03-10,32,17.1,32.7,0.0,8.6,11.0,SW,44.0,SSE,WSW,4.0,24.0,39.0,41.0,1009.6,1007.4,1.0,1.0,27.1,29.6,No,No
2011-05-16,32,15.7,24.8,0.6,4.6,5.2,NE,30.0,NE,WSW,17.0,11.0,52.0,45.0,1014.1,1010.8,3.0,6.0,19.3,23.7,No,No
2011-05-22,32,4.1,21.9,0.0,1.6,8.5,SSW,33.0,NE,S,9.0,17.0,76.0,44.0,1029.5,1027.1,6.0,7.0,11.9,19.7,No,No
2011-05-23,32,4.4,22.0,0.0,2.6,8.3,E,28.0,,S,0.0,9.0,73.0,47.0,1031.4,1027.7,0.0,5.0,14.5,20.5,No,No
2011-05-24,32,6.8,19.9,0.0,2.6,0.5,E,37.0,E,E,24.0,13.0,74.0,45.0,1029.0,1025.3,6.0,7.0,15.2,19.4,No,No
2011-05-27,32,12.0,23.1,0.0,3.8,9.1,ENE,41.0,ENE,NE,17.0,9.0,49.0,33.0,1019.7,1016.5,1.0,3.0,15.4,22.5,No,No
2011-06-04,32,7.9,17.2,0.0,1.8,1.9,E,31.0,ENE,SE,20.0,13.0,74.0,53.0,1022.1,1018.2,7.0,7.0,11.4,16.8,No,No
2011-06-16,32,11.6,20.1,9.2,1.0,6.6,W,39.0,NNE,WSW,11.0,17.0,89.0,47.0,1024.3,1024.0,6.0,3.0,14.2,19.5,Yes,No
2011-07-07,32,2.7,16.0,0.0,1.2,5.4,E,35.0,NE,E,11.0,11.0,83.0,46.0,1032.4,1030.4,4.0,5.0,9.1,14.9,No,No
2011-08-18,32,8.1,19.7,0.0,2.4,7.5,N,37.0,ENE,NNE,17.0,13.0,73.0,46.0,1024.6,1021.2,7.0,3.0,13.3,17.1,No,No
2011-10-15,32,10.3,28.5,0.0,5.8,9.7,ENE,41.0,NE,ENE,9.0,15.0,57.0,29.0,1023.3,1019.2,1.0,7.0,19.9,27.9,No,No
2011-10-21,32,8.4,29.7,0.0,7.6,11.5,E,52.0,NE,NNW,22.0,9.0,28.0,14.0,1018.8,1013.4,0.0,1.0,22.6,29.2,No,No
2011-10-30,32,12.8,26.4,0.0,6.8,12.7,E,50.0,E,ESE,28.0,26.0,43.0,22.0,1021.1,1018.3,1.0,0.0,20.1,26.0,No,No
2011-11-06,32,13.6,21.9,3.6,3.4,5.4,WNW,39.0,W,W,13.0,19.0,53.0,64.0,1008.7,1008.1,7.0,7.0,19.9,19.3,Yes,Yes
2011-11-15,32,10.0,25.6,0.0,6.4,12.9,WSW,39.0,ESE,SW,15.0,28.0,48.0,34.0,1021.0,1016.3,1.0,1.0,18.8,24.3,No,No
2011-11-19,32,10.8,26.2,0.0,7.8,13.0,SW,39.0,ESE,SW,15.0,13.0,44.0,25.0,1022.9,1018.7,1.0,0.0,19.2,25.1,No,No
2011-11-24,32,18.7,37.2,0.0,11.2,10.8,N,52.0,NNE,WNW,33.0,30.0,18.0,16.0,1013.7,1011.3,7.0,7.0,30.9,34.1,No,No
2011-11-26,32,14.8,25.7,0.0,8.6,10.7,SSW,54.0,S,SW,20.0,35.0,57.0,40.0,1016.7,1014.8,7.0,8.0,21.6,24.3,No,No
2011-12-04,32,22.3,36.7,0.0,12.4,6.1,NNE,52.0,ENE,SW,31.0,28.0,26.0,15.0,1009.8,1006.2,6.0,8.0,27.3,32.4,No,No
2011-12-06,32,18.3,23.3,9.4,11.4,1.6,,,N,SSW,13.0,31.0,93.0,98.0,1007.4,1002.9,7.0,7.0,18.3,18.3,Yes,Yes
2011-12-11,32,18.0,32.3,0.0,9.6,6.8,E,56.0,E,SSE,28.0,22.0,50.0,28.0,1011.7,1008.3,2.0,8.0,24.3,31.9,No,No
2011-12-19,32,11.5,26.0,0.0,9.0,12.3,SW,46.0,SE,SW,17.0,26.0,42.0,35.0,1013.8,1011.6,5.0,1.0,22.2,25.4,No,No
2012-01-10,32,17.1,33.6,0.0,10.8,13.3,E,56.0,E,E,28.0,20.0,44.0,19.0,1018.4,1014.4,0.0,1.0,23.3,33.0,No,No
2012-01-11,32,19.3,35.5,0.0,10.8,13.1,E,63.0,ENE,E,31.0,20.0,34.0,13.0,1015.9,1011.8,1.0,1.0,27.3,34.8,No,No
2012-01-20,32,19.4,36.3,12.4,9.4,8.9,SE,63.0,SSE,ESE,37.0,15.0,98.0,24.0,1014.8,1007.3,7.0,1.0,19.6,35.7,Yes,Yes
2012-01-31,32,17.5,35.2,0.0,13.4,13.0,ENE,65.0,ENE,ENE,26.0,20.0,35.0,21.0,1013.1,1009.2,0.0,0.0,23.6,34.4,No,No
2012-02-06,32,15.4,29.6,0.0,9.0,12.8,E,63.0,ENE,SSE,39.0,11.0,45.0,24.0,1017.6,1013.4,1.0,5.0,20.5,29.4,No,No
2012-02-09,32,19.6,36.2,0.0,12.6,11.7,E,65.0,ENE,SE,28.0,9.0,40.0,21.0,1015.4,1012.3,5.0,4.0,24.4,35.2,No,No
2012-02-15,32,16.1,33.3,0.0,7.8,10.2,SW,39.0,SE,WSW,6.0,24.0,55.0,46.0,1013.0,1009.2,5.0,7.0,24.7,29.6,No,No
2012-02-19,32,19.9,33.9,0.0,8.8,12.2,E,57.0,ENE,S,22.0,13.0,47.0,25.0,1017.6,1013.7,1.0,1.0,24.1,33.3,No,No
2012-02-27,32,16.2,30.4,0.0,8.6,12.2,ESE,54.0,ESE,SSE,20.0,20.0,49.0,25.0,1016.3,1011.2,0.0,0.0,20.8,29.5,No,No
2012-03-22,32,13.3,25.9,0.0,6.8,10.6,E,57.0,E,ESE,33.0,39.0,40.0,29.0,1022.7,1019.3,2.0,0.0,20.1,24.7,No,No
2012-03-25,32,17.1,27.2,0.0,6.6,2.7,SSW,33.0,E,WSW,17.0,13.0,66.0,47.0,1015.2,1012.6,7.0,5.0,21.0,26.3,No,No
2012-03-28,32,13.5,30.8,0.0,5.8,11.0,ESE,41.0,ESE,E,15.0,9.0,57.0,29.0,1021.1,1016.8,1.0,1.0,21.6,30.0,No,No
2012-04-07,32,12.2,30.1,0.0,6.2,9.8,ENE,43.0,ENE,SSE,26.0,11.0,35.0,27.0,1021.3,1017.0,1.0,4.0,18.8,30.1,No,No
2012-04-12,32,12.7,30.4,0.0,6.0,5.3,SSW,28.0,ESE,SSW,7.0,13.0,44.0,33.0,1021.7,1019.1,7.0,7.0,21.4,27.0,No,No
2012-04-25,32,17.0,29.6,0.0,4.6,6.7,NE,37.0,ENE,N,20.0,13.0,36.0,20.0,1021.4,1019.0,6.0,5.0,19.5,28.7,No,No
2012-04-30,32,16.7,23.3,7.6,2.4,9.4,SSW,37.0,S,SW,17.0,20.0,84.0,43.0,1017.4,1017.1,3.0,2.0,18.4,23.3,Yes,No
2012-05-08,32,15.6,21.2,5.6,5.0,6.5,WSW,54.0,WSW,WSW,31.0,26.0,48.0,42.0,1013.1,1014.5,1.0,4.0,19.1,20.2,Yes,No
2012-05-13,32,12.0,22.5,0.0,4.0,6.3,SW,35.0,N,WSW,7.0,24.0,74.0,64.0,1016.7,1015.2,5.0,7.0,16.6,20.5,No,No
2012-05-14,32,9.8,21.1,1.0,2.0,5.9,WSW,31.0,NNW,SW,13.0,15.0,93.0,62.0,1019.9,1018.5,7.0,4.0,14.4,20.4,No,No
2012-05-18,32,8.6,23.6,0.0,2.0,9.4,ENE,28.0,NE,ESE,13.0,9.0,65.0,37.0,1023.9,1022.3,1.0,3.0,16.3,22.0,No,No
2012-05-26,32,3.7,23.8,0.0,1.0,9.0,NE,30.0,ENE,SE,17.0,7.0,49.0,22.0,1030.6,1027.7,6.0,2.0,12.1,23.0,No,No
2012-05-27,32,5.3,24.2,0.0,2.8,9.3,NE,39.0,ENE,ENE,20.0,17.0,60.0,33.0,1029.9,1026.1,3.0,1.0,14.2,23.7,No,No
2012-06-02,32,6.8,20.3,0.0,1.2,8.2,ENE,26.0,ENE,E,17.0,11.0,85.0,59.0,1020.7,1017.6,1.0,6.0,13.5,20.0,No,No
2012-06-07,32,12.7,19.0,15.0,1.4,3.3,N,48.0,N,N,26.0,17.0,91.0,82.0,1009.2,1009.8,6.0,4.0,14.3,16.7,Yes,Yes
2012-06-09,32,10.4,19.3,0.2,0.6,2.0,NE,33.0,NE,NNE,17.0,13.0,67.0,65.0,1018.6,1014.9,7.0,7.0,16.2,18.4,No,Yes
2012-06-10,32,15.7,21.3,4.2,2.4,1.4,NNE,89.0,NNE,W,43.0,24.0,83.0,67.0,998.5,998.1,8.0,7.0,17.4,18.9,Yes,Yes
2012-06-12,32,9.7,19.5,16.4,2.8,2.7,WSW,80.0,NW,NNW,13.0,24.0,93.0,62.0,1009.4,1005.1,7.0,6.0,13.2,18.2,Yes,Yes
2012-06-19,32,10.1,20.7,8.2,2.2,3.8,WSW,43.0,N,SW,13.0,31.0,97.0,68.0,1011.3,1011.2,7.0,3.0,16.0,18.9,Yes,Yes
2012-06-21,32,1.5,16.0,12.2,0.4,8.8,SE,26.0,SSE,SSE,7.0,15.0,91.0,45.0,1028.5,1028.6,1.0,3.0,7.2,15.4,Yes,No
2012-06-29,32,6.3,17.7,1.4,1.4,2.4,ENE,20.0,NE,SW,11.0,9.0,80.0,54.0,1026.3,1024.3,7.0,7.0,11.0,17.2,Yes,No
2012-07-05,32,7.5,22.9,0.0,2.6,8.7,N,37.0,NE,NNW,17.0,24.0,38.0,23.0,1023.4,1021.1,5.0,5.0,12.8,21.4,No,No
2012-07-09,32,3.3,14.7,0.0,2.0,4.6,NE,54.0,NE,NE,17.0,24.0,69.0,40.0,1022.4,1018.2,7.0,7.0,7.7,14.0,No,Yes
2012-07-20,32,3.0,21.3,0.0,2.0,9.4,ENE,24.0,ENE,E,17.0,9.0,60.0,30.0,1028.6,1025.9,0.0,0.0,10.6,21.0,No,No
2012-07-26,32,0.5,19.2,0.0,1.6,7.8,ENE,35.0,,ESE,0.0,11.0,82.0,40.0,1032.1,1029.3,0.0,4.0,9.6,18.9,No,No
2012-08-02,32,6.3,18.1,9.2,3.8,7.5,WNW,41.0,NNE,WNW,17.0,24.0,88.0,54.0,1021.3,1018.2,4.0,5.0,11.6,17.3,Yes,Yes
2012-08-12,32,13.9,18.2,0.0,1.8,0.0,SW,57.0,N,WNW,17.0,30.0,94.0,84.0,1014.5,1011.6,7.0,7.0,16.8,16.0,No,Yes
2012-08-17,32,9.1,19.4,0.0,3.2,5.8,ENE,37.0,ENE,ENE,24.0,22.0,61.0,47.0,1023.1,1020.1,7.0,2.0,12.6,18.9,No,No
2012-09-03,32,8.4,20.2,0.0,2.2,0.9,NW,80.0,N,NNW,19.0,31.0,84.0,76.0,1008.2,1000.6,8.0,7.0,13.4,16.8,No,Yes
2012-09-22,32,11.3,17.8,12.2,3.4,8.5,WSW,52.0,SW,SW,31.0,22.0,51.0,45.0,1020.0,1021.3,3.0,6.0,15.3,16.6,Yes,No
2012-10-03,32,14.7,19.8,1.2,3.6,7.8,W,50.0,WSW,WSW,28.0,17.0,43.0,54.0,1016.4,1016.1,1.0,7.0,18.7,17.9,Yes,Yes
2012-10-05,32,7.5,22.7,0.0,4.2,11.8,E,39.0,E,ENE,31.0,15.0,52.0,22.0,1023.7,1020.2,1.0,0.0,15.4,22.1,No,No
2012-10-31,32,14.1,20.1,0.0,7.0,2.0,E,67.0,E,E,24.0,33.0,55.0,51.0,1017.4,1015.8,7.0,5.0,15.4,19.0,No,No
2012-11-07,32,9.5,23.1,0.2,5.2,9.7,W,37.0,SW,SW,9.0,26.0,59.0,38.0,1021.4,1019.8,7.0,7.0,18.2,21.8,No,No
2012-11-12,32,11.6,26.7,0.0,9.0,12.6,,,E,WSW,22.0,26.0,37.0,33.0,1024.1,1019.9,7.0,1.0,21.0,25.2,No,No
2012-11-15,32,14.5,26.7,0.0,7.0,13.3,SW,46.0,E,SW,17.0,31.0,50.0,39.0,1019.3,1016.8,1.0,0.0,21.3,25.2,No,No
2013-01-02,32,21.7,28.6,0.0,8.0,11.4,SW,37.0,WSW,WSW,11.0,19.0,61.0,44.0,1013.2,1011.3,4.0,2.0,24.9,28.0,No,No
2013-01-08,32,25.3,39.4,0.4,6.6,9.2,NE,50.0,E,WSW,9.0,30.0,34.0,55.0,1011.0,1008.8,5.0,7.0,32.8,32.0,No,No
2013-01-09,32,22.3,28.2,0.0,11.2,11.8,SW,52.0,SSW,SW,30.0,37.0,59.0,49.0,1010.0,1008.4,7.0,1.0,25.3,25.8,No,No
2013-01-10,32,13.0,27.4,0.0,8.8,13.1,SSW,52.0,SSE,SW,20.0,31.0,48.0,44.0,1010.7,1007.4,3.0,1.0,22.7,26.1,No,No
2013-01-16,32,21.0,27.6,0.0,8.8,6.9,NNW,54.0,NNW,WNW,31.0,24.0,62.0,85.0,1008.2,1008.1,7.0,7.0,26.1,24.2,No,No
2013-01-22,32,18.0,36.1,0.0,10.8,13.1,E,48.0,E,SW,15.0,17.0,44.0,14.0,1012.8,1008.3,1.0,0.0,24.0,35.7,No,No
2013-01-30,32,17.2,34.1,0.0,11.0,13.0,S,43.0,ENE,WSW,13.0,30.0,29.0,32.0,1019.2,1017.0,0.0,1.0,25.8,32.2,No,No
2013-03-03,32,15.9,30.6,0.0,7.6,12.0,WSW,35.0,N,W,13.0,19.0,50.0,39.0,1007.1,1004.0,0.0,1.0,25.5,28.8,No,No
2013-03-19,32,17.9,30.0,0.0,5.8,7.8,SSW,37.0,N,W,11.0,20.0,85.0,54.0,1012.7,1010.6,7.0,7.0,21.4,28.4,No,No
2013-03-23,32,9.4,26.1,0.0,6.2,11.2,SW,39.0,S,SW,15.0,28.0,51.0,41.0,1020.8,1017.4,1.0,1.0,20.6,25.1,No,No
2013-04-13,32,19.3,27.4,1.8,1.6,0.4,NNE,31.0,SSW,SE,9.0,19.0,76.0,47.0,1016.4,1013.9,7.0,7.0,22.0,27.1,Yes,No
2013-04-18,32,15.1,25.6,0.0,2.4,2.8,ENE,28.0,N,W,11.0,13.0,82.0,53.0,1014.3,1012.3,7.0,7.0,20.7,25.2,No,No
2013-04-19,32,17.4,27.0,1.0,2.0,5.5,SSW,30.0,ENE,W,7.0,15.0,80.0,51.0,1013.8,1013.1,7.0,7.0,21.0,25.2,No,No
2013-04-25,32,16.5,27.9,0.0,4.4,0.4,ENE,37.0,NE,SSE,22.0,13.0,39.0,28.0,1015.7,1012.8,7.0,7.0,22.0,27.5,No,No
2013-05-01,32,13.5,26.9,0.0,2.6,1.3,NW,39.0,NNE,NNW,17.0,26.0,71.0,34.0,1013.6,1010.1,8.0,7.0,18.2,26.5,No,Yes
2013-05-03,32,10.7,22.9,4.0,5.4,8.5,S,28.0,S,SE,11.0,13.0,81.0,50.0,1019.1,1018.2,1.0,2.0,17.5,22.3,Yes,No
2013-05-04,32,11.2,23.4,0.0,1.0,9.0,E,37.0,E,ENE,24.0,17.0,67.0,45.0,1023.9,1019.3,4.0,2.0,18.1,22.9,No,No
2013-05-17,32,11.9,20.0,4.0,2.0,6.2,SW,35.0,NNE,WSW,11.0,22.0,84.0,46.0,1016.1,1016.1,2.0,7.0,16.1,19.3,Yes,No
2013-05-18,32,9.5,20.5,0.2,3.6,4.4,ENE,20.0,S,WSW,9.0,13.0,87.0,48.0,1018.9,1014.9,7.0,5.0,13.9,19.6,No,No
2013-05-26,32,14.4,24.8,0.0,3.6,7.9,NNW,30.0,NE,WNW,13.0,17.0,46.0,42.0,1016.7,1014.2,3.0,4.0,18.0,23.9,No,No
2013-06-02,32,8.5,17.9,0.0,1.4,7.3,E,39.0,E,E,24.0,28.0,75.0,51.0,1033.6,1029.0,6.0,1.0,12.3,17.5,No,No
2013-06-06,32,13.0,20.8,0.2,2.0,6.0,SW,33.0,NNE,WSW,9.0,15.0,84.0,53.0,1023.3,1021.5,3.0,5.0,15.5,20.3,No,No
2013-06-11,32,7.0,18.3,0.0,2.4,9.1,NE,50.0,ENE,ENE,17.0,20.0,68.0,40.0,1026.9,1022.4,0.0,1.0,11.1,17.9,No,No
2013-06-15,32,11.2,15.8,0.0,2.6,0.2,ENE,37.0,ENE,ENE,19.0,17.0,76.0,65.0,1019.6,1018.2,7.0,7.0,12.6,15.0,No,No
2013-06-24,32,9.8,22.3,2.4,2.4,7.2,NW,39.0,N,WNW,9.0,24.0,96.0,55.0,1013.8,1011.4,7.0,4.0,12.9,20.7,Yes,Yes
2013-06-27,32,10.0,20.0,0.0,1.0,6.6,W,22.0,NNE,WNW,9.0,11.0,74.0,50.0,1021.8,1020.6,1.0,1.0,13.7,19.5,No,No
2013-06-30,32,4.4,22.8,0.0,2.0,9.2,N,31.0,NNE,N,9.0,4.0,55.0,25.0,1033.0,1029.0,0.0,0.0,12.4,22.4,No,No
2013-07-06,32,4.8,17.0,0.0,2.2,7.4,E,39.0,ENE,SE,13.0,22.0,54.0,30.0,1025.3,1023.5,6.0,1.0,9.0,16.6,No,No
2013-07-10,32,8.5,19.5,25.4,2.8,6.6,ENE,20.0,NE,N,11.0,9.0,92.0,57.0,1017.7,1014.7,6.0,2.0,11.3,19.1,Yes,No
2013-07-12,32,9.9,19.4,2.2,1.2,7.3,WSW,28.0,SSW,SW,11.0,13.0,94.0,56.0,1016.4,1014.4,7.0,2.0,10.8,19.0,Yes,No
2013-08-11,32,9.9,18.6,4.2,1.6,8.6,WSW,41.0,SW,WSW,13.0,24.0,80.0,47.0,1018.7,1018.7,3.0,3.0,14.9,17.3,Yes,No
2013-08-20,32,3.9,19.4,0.0,2.6,9.7,W,33.0,NNE,SW,11.0,13.0,78.0,50.0,1028.0,1025.6,1.0,4.0,12.2,18.8,No,No
2013-09-06,32,4.3,22.4,0.0,3.2,10.3,E,31.0,SE,ENE,6.0,15.0,51.0,32.0,1025.5,1019.6,0.0,0.0,16.0,21.8,No,Yes
2013-09-08,32,6.6,20.7,2.2,1.6,10.0,SSW,31.0,NNE,SW,2.0,19.0,80.0,45.0,1020.5,1019.1,1.0,7.0,14.8,19.7,Yes,No
2013-09-11,32,12.6,17.7,18.4,2.8,5.2,WSW,72.0,WNW,WNW,35.0,22.0,78.0,75.0,1005.1,1005.5,5.0,5.0,13.9,16.8,Yes,Yes
2013-09-14,32,11.4,16.6,26.8,3.0,2.9,SW,74.0,SW,SW,13.0,41.0,93.0,82.0,1003.3,1005.0,5.0,7.0,14.8,14.8,Yes,Yes
2013-09-26,32,9.1,20.4,0.0,4.0,6.2,WSW,59.0,WNW,WSW,28.0,35.0,58.0,70.0,1016.4,1017.0,6.0,8.0,18.7,17.9,No,Yes
2013-09-29,32,11.1,20.6,0.0,3.8,2.1,WNW,57.0,NNE,NW,9.0,33.0,76.0,68.0,1009.0,1006.3,7.0,7.0,17.7,19.1,No,Yes
2013-10-02,32,10.4,26.3,0.0,4.2,11.3,NE,28.0,E,NE,11.0,9.0,58.0,32.0,1025.6,1021.3,0.0,0.0,17.1,25.7,No,No
2013-10-05,32,11.0,22.8,0.6,4.8,7.8,NW,56.0,NNW,WNW,13.0,30.0,80.0,57.0,1015.9,1013.9,7.0,7.0,19.2,21.7,No,No
2013-10-17,32,8.6,22.0,0.0,4.8,11.4,W,30.0,WSW,W,9.0,19.0,60.0,52.0,1021.0,1018.1,7.0,1.0,18.1,20.7,No,No
2013-11-01,32,14.4,27.7,0.0,7.8,12.1,SW,39.0,S,SW,13.0,31.0,55.0,52.0,1018.3,1015.8,1.0,1.0,21.8,25.3,No,No
2013-11-03,32,14.8,33.2,0.0,11.0,11.3,E,57.0,E,E,31.0,19.0,48.0,29.0,1019.5,1014.7,6.0,3.0,19.9,31.4,No,No
2013-11-06,32,12.4,25.0,0.0,6.2,8.5,SSW,48.0,E,SSW,13.0,33.0,48.0,46.0,1017.8,1015.7,7.0,7.0,19.4,23.1,No,No
2013-11-23,32,14.2,27.6,0.0,8.0,12.4,WSW,39.0,NNW,WNW,9.0,24.0,57.0,48.0,1006.9,1005.2,1.0,1.0,23.7,25.9,No,No
2013-11-26,32,11.1,29.5,0.0,8.0,12.9,SW,43.0,E,SW,20.0,31.0,38.0,37.0,1010.2,1006.8,1.0,1.0,23.0,27.0,No,No
2013-12-01,32,15.4,24.8,0.4,6.6,11.2,WSW,39.0,SSW,WSW,11.0,22.0,60.0,49.0,1015.2,1014.7,6.0,2.0,20.6,23.9,No,No
2013-12-16,32,21.0,37.7,0.0,14.4,10.2,E,59.0,NE,SW,11.0,22.0,24.0,12.0,1010.0,1008.4,6.0,7.0,30.3,37.0,No,No
2013-12-20,32,15.9,28.2,0.0,8.0,13.2,E,52.0,SE,ESE,24.0,24.0,40.0,22.0,1020.3,1017.0,1.0,1.0,22.0,27.2,No,No
2014-01-04,32,13.0,28.6,0.0,9.4,13.2,WSW,43.0,SE,SW,13.0,31.0,40.0,34.0,1018.5,1015.5,1.0,1.0,22.2,26.6,No,No
2014-01-06,32,16.4,39.0,0.0,10.2,12.6,E,61.0,ENE,WSW,28.0,28.0,29.0,18.0,1011.4,1008.1,1.0,2.0,28.9,37.2,No,No
2014-01-16,32,18.1,25.9,0.4,9.6,13.0,SW,48.0,SSW,SW,19.0,30.0,45.0,38.0,1012.8,1012.0,4.0,1.0,22.2,24.8,No,No
2014-01-17,32,15.6,32.6,0.0,10.0,13.1,SE,48.0,E,WSW,24.0,26.0,43.0,36.0,1014.7,1010.1,0.0,0.0,22.8,29.9,No,No
2014-01-20,32,20.6,38.7,0.0,13.4,13.1,ESE,59.0,E,ESE,26.0,24.0,40.0,17.0,1010.5,1006.6,0.0,0.0,26.6,38.4,No,No
2014-01-21,32,19.6,37.9,0.0,15.2,13.2,ENE,57.0,ENE,ESE,35.0,24.0,43.0,21.0,1009.1,1004.7,0.0,0.0,26.0,37.0,No,No
2014-01-24,32,23.2,32.7,0.0,13.4,9.3,E,61.0,E,E,31.0,33.0,53.0,32.0,1015.0,1011.1,7.0,2.0,24.7,31.9,No,No
2014-01-28,32,15.5,31.6,0.0,9.2,13.1,E,52.0,ESE,SE,28.0,22.0,40.0,20.0,1018.0,1013.7,0.0,0.0,21.6,30.3,No,No
2014-01-30,32,17.4,35.5,0.0,10.6,13.0,SW,31.0,ESE,SW,6.0,24.0,37.0,29.0,1010.0,1006.8,2.0,1.0,27.7,34.7,No,No
2014-02-01,32,17.2,29.9,0.0,9.2,12.9,SW,48.0,SSW,SW,19.0,33.0,55.0,43.0,1008.4,1006.3,1.0,1.0,23.8,27.7,No,No
2014-02-15,32,15.7,32.2,0.0,8.8,12.6,W,35.0,SE,W,6.0,19.0,46.0,34.0,1008.0,1005.6,1.0,1.0,25.1,31.1,No,No
2014-02-20,32,21.5,37.3,0.0,13.0,12.3,E,59.0,ENE,ESE,26.0,15.0,33.0,14.0,1016.5,1014.1,4.0,3.0,26.5,36.3,No,No
2014-02-25,32,19.8,32.3,0.0,12.0,12.2,E,59.0,ESE,SSE,24.0,17.0,46.0,22.0,1020.2,1016.6,1.0,0.0,24.2,31.7,No,No
2014-02-28,32,17.1,36.7,0.0,9.0,12.1,ENE,41.0,ENE,E,24.0,19.0,23.0,10.0,1018.1,1014.7,0.0,0.0,27.8,36.3,No,No
2014-03-03,32,15.2,31.8,0.0,10.4,10.6,SSW,41.0,SE,WSW,2.0,24.0,47.0,47.0,1015.0,1013.3,6.0,1.0,26.2,29.4,No,No
2014-03-06,32,17.6,35.6,0.0,8.4,11.6,E,50.0,E,E,15.0,24.0,43.0,23.0,1016.7,1012.3,1.0,0.0,23.4,34.1,No,No
2014-04-11,32,20.3,35.0,0.0,7.4,10.3,E,35.0,ENE,ENE,19.0,11.0,39.0,22.0,1016.5,1012.7,1.0,1.0,25.4,34.6,No,No
2014-04-13,32,16.6,34.0,0.0,7.0,10.9,ENE,33.0,SSE,WSW,6.0,20.0,55.0,31.0,1019.2,1016.9,1.0,1.0,23.9,32.9,No,No
2014-04-26,32,14.4,22.8,0.0,2.4,1.2,ENE,43.0,ENE,ESE,26.0,13.0,67.0,76.0,1012.3,1006.7,5.0,8.0,20.2,20.6,No,Yes
2014-04-29,32,5.9,20.0,0.8,3.6,7.7,SW,26.0,N,SW,9.0,15.0,63.0,53.0,1026.8,1024.5,5.0,6.0,14.7,19.2,No,No
2014-05-05,32,13.9,20.3,1.6,2.2,0.2,ENE,39.0,ENE,ENE,22.0,17.0,85.0,64.0,1015.6,1011.8,7.0,7.0,15.6,20.2,Yes,No
2014-05-15,32,12.5,22.4,0.0,1.8,1.8,W,22.0,N,W,11.0,13.0,80.0,47.0,1017.7,1014.2,6.0,7.0,16.7,21.5,No,No
2014-06-02,32,12.5,21.9,1.6,0.6,6.8,WSW,22.0,N,W,9.0,13.0,94.0,62.0,1021.2,1019.4,6.0,4.0,14.6,20.4,Yes,No
